"published","source","level","title","chapter","author","editor","collection","serie","isbn","accessibility","classification","theme","question number","question","correct answer","wrong answer 1","wrong answer 2"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 4","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",2,"Que doit faire Michelangelo pendant l'entraînement ?","Il doit faire des petits sauts","Il doit écouter de la musique","Il doit faire des roulades"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 4","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",3,"Que propose de faire Maître Splinter ?","Un randori","Un tamori","Un arabori"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 4","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",4,"Quelle est la série préférée de Leonardo ?","Une série où les personnages sont en pyjama","Une série où tout le monde est bleu","Une série où les personnes sont des tortues"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 4","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",5,"Qui les Tortues ninja voient-elles à la télévision ?","L'apprenti malfaiteur qu'ils ont rencontré","Miss France qui présente la météo","Un dessin animé que Léonardo regarde souvent"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 5","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",1,"Que veut faire Leonardo ?","Parler de la mésaventure à maître Splinter","Se reposer un peu","Jouer jusque tard aux jeux vidéos"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 5","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",2,"Quel est le plan des quatre frères ?","Aller attaquer Baxter","Aller manger des pizzas","Avertir maître Splinter"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 5","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",3,"Où se trouve Baxter ?","Dans un hangar","Dans une tour de bureau","Dans un avion, direction le Mexique"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 5","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",4,"Que se passe-t-il quand un bras du robot se coupe ?","Un autre en repousse","Le bras explose","L'armure se détruit"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 5","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",5,"Que fait l'armure de Baxter ?","Elle grossit encore et encore","Elle rapetissait encore et encore","Elle ne bouge pas"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 6","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",1,"Que font Stockmah et le T-Pod ?","Ils fusionnent","Ils s'écartent l'un de l'autre","Ils explosent"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 6","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",2,"Qui est en danger si Stockman perd le contrôle de l'armure ?","Toute la ville","Les Tortues Ninja","Personne"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 6","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",3,"Que décident de faire les quatre frères pour échapper à Stockman-Pod ?","Se séparer","Se regrouper","Nager dans le fleuve new-yorkais"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 6","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",4,"Vers où se dirigent les frères ?","Vers leur repère","Vers le cinéma","Vers un piège"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 6","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",5,"Qui surprend les Tortues Ninja ?","Maître Splinter","April","Schredder"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 7","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",1,"Que font les Tortues Ninja ?","Ils racontent leur périple à Maître Splinter","Ils se reposent","Ils jouent aux jeux vidéos"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 7","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",2,"Quelle est la première règle d'un ninja ?","Ne jamais faire de mal à autrui","Ne jamais taper autrui","Ne jamais aider autrui"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 7","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",3,"Que veut faire Raphaël pour gagner le combat ?","Taper fort sur la machine","Jouer avec ses katanas","Courir le plus vite possible"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 7","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",4,"Que voit-on sur la fresque ?","Des ninjas se battant contre des hommes en armure","Des ninjas jouant de la guitare","Des ninjas avec des shurikens"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 7","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",5,"Contre qui les Tortues ninjas doivent-ils se battre ?","Contre l'homme à l'intérieur de l'armure","Contre l'armure","Contre les pouvoirs de l'armure"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 8","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",1,"Où Raphaël plante-t-il ses saïs ?","Dans l'épaule de Baxter","Dans la nuque de Baxter","Dans l'œil de Baxter"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 8","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",2,"Comment est devenu Stockman-Pod ?","Plus rapide","Plus sage","Plus lent"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 8","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",3,"Que font les Tortues Ninja ?","Elles amènent un nid d'abeilles","Elles jouent avec des shurikens","Elles jouent avec des katanas"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 8","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",4,"Où Michelangelo pose-t-il le nid d'abeilles ?","Dans la partie visible de la tête de Stockman-Pod","Sous le pied de Stockman-Pod","Près de l'épaule de Stockman-Pod"
1,"Bibliothèque familiale",3,"Un adversaire inattendu","chapitre 8","Arnaud Huber","Hachette","La Bibliothèque Verte","Les Tortues Ninja",2012045354,,"Fiction jeunesse - séries, héros préférés","Aventure",5,"Où Baxter est-il jeté ?","Dans une poubelle","Dans un trou","Dans un caniveau"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 1","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",1,"Que fait Zook au début de l'histoire ?","Il boit un lait de coco","Il boit du jus de pomme","Il mange une banane"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 1","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",2,"Où se trouve-t-il ?","Dans le Désert Sans Nuages","Dans le Fleuve Sans Eau","Dans la Montagne Sans Neige"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 1","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",3,"Qui apparaît devant les Skylanders ?","Une sorcière elfe","Un sorcier humain","Une femme troll"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 1","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",4,"En quoi la plage se transforme-t-elle ?","En marécage","En eau","En lave"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 1","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",5,"Que se passe-t-il dans le Désert Sans Nuages ?","Il y a des conditions météorologiques étranges","Il y a des araignées","Il y a beaucoup de personnes"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 2","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",1,"Qui arrive sur l'île ?","Zook, Hex et Cynder","Spyro","Eon"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 2","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",2,"Qui observe les Skylanders ?","Une Gargantule","Un crapaud","Une chauve-souris"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 2","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",3,"Que se passe-t-il lorsqu'on touche une araignée jaune ?","Elle explose","Elle devient bleue","Elle s'agrandit"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 2","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",4,"Que fait Hex pour se protéger ?","Il crée un mur d'ossements","Il crache du venin","Il enflamme la forêt"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 2","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",5,"Comment s'appelle le démon ?","Dogwood","Catwater","Lilabule"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 3","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",1,"Qui flotte au-dessus de Fantômeville ?","Le maire Morbo","Une soucoupe volante","Cynder"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 3","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",2,"Que veut dire ""écoeuré"" dans la ville ?","Enchanté","Oublié","Attrapé"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 3","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",3,"Quel est le problème à Fantômeville ?","Il fait beau chaque jour","Il fait mauvais temps chaque jour","Un monstre dévore les arbres"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 3","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",4,"Qui exige une offrande ?","Ouragazam","Aligatoram","Ventame"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 3","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",5,"Pourquoi ne faut-il pas attaquer Ouragazam ?","Sinon il ne pourra pas remettre en place le mauvais temps","Sinon le temps deviendra bizarre","Sinon il pleuvra tous les jours sur Fantômeville"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 4","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",1,"Qui était Thorax ?","Un squelette terrifiant","Une Gargantule noire","Un petit insecte"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 4","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",2,"Quel est le nuage en forme de tête ?","La forteresse du Sorcier du Temps","Le château dans le ciel","Un nuage comme les autres"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 4","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",3,"Où sont cachés les Skylanders ?","Sous le ventre des Gargantules","Dans des tonneaux","Sous des moutons"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 4","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",4,"Qui est Blork ?","Un Goliath Drow","Un homme","Une Gargantule"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 4","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",5,"A quoi sert la machine du sorcier du Temps ?","A aspirer l'énergie des morts-vivants","A laver les morts-vivants","A faire pousser des plantes"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 5","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",1,"Qui arrive alors sur l'île ?","Kaos","Eon","Spyro"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 5","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",2,"Comment Kaos surnomme Ouragazam ?","Ouragaga","Ouraga","Homme de terre"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 5","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",3,"Quelle est la particularité de la Rose d'Ouragazam ?","Elle change de couleur","Elle sent le cactus","Elle est très très grande"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 5","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",4,"Que fait Kaos avec cette Rose ?","Il la coupe","Il la met dans de l'eau","Il la donne à Hex"
1,"Bibliothèque familiale",3,"Cynder et le sorcier du temps","chapitre 5","Olivier Gay","Hachette","La Bibliothèque Verte","Les Skylanders",2012041839,,"Fiction jeunesse - séries, héros préférés","Aventure",5,"Que fait alors Hex ?","Elle protège Kaos","Elle aide les Skylanders à s'enfuir","Elle joue de l'harmonica"
